Datetime,Subsistema,Demanda Maxima Instantanea (MW),ENA Bruta (% MLT),EAR MAX (MWmes),Carga de Energia (MWmed),ENA Bruta (MWmed),Demanda Maxima horaria (MWh_h),Geracao de Energia - dia - (GWh),Carga de Energia (GWh),EAR (MWmes),ENA armazenavel (MWmed),EAR (GWh),Geracao de Energia - dia - (MWmed) ,ENA armazenavel (% MLT),EAR (%)
2018-11-06,Nordeste,12286.562,38.06779861,51602.0703125,11090.24979167,2033.93896484,12259.857,220.24433599999998,266.165995,12983.50195313,1958.17602539,9484.44817676,9176.84733323,36.64979935,25.16080093
2018-11-07,Nordeste,12438.21,39.21089935,51602.0703125,11041.71191667,2095.01611328,12368.173,217.356818,265.001086,12977.81835938,2043.42602539,9480.29631152,9056.53408322,38.24539948,25.14979935
2018-11-08,Nordeste,12619.2,40.91609955,51602.0703125,11007.28283333,2186.12011719,12262.652,216.21021499999998,264.174788,12965.36425781,2120.92407227,9471.19859033,9008.75895821,39.69580078,25.1257
2018-11-09,Nordeste,12433.31,43.62900162,51602.0703125,11069.49570833,2331.07202148,12346.093,216.96294500000002,265.667897,12972.2734375,2273.27099609,9476.24574609,9040.1227082,42.54719925,25.13909912
2018-11-10,Nordeste,11912.537,48.37929916,51602.0703125,10518.21841667,2584.87402344,11909.773000000001,217.538006,252.437242,12992.33886719,2466.87988281,9490.90354248,9064.08358323,46.17079926,25.17790031
2018-11-11,Nordeste,11325.7,51.18159866,51602.0703125,9791.19691667,2734.60009766,11216.633999999998,193.904281,234.988726,13024.8671875,2672.02099609,9514.66548047,8079.34504158,50.01029968,25.24099922
2018-11-12,Nordeste,12484.871000000001,51.61420059,51602.0703125,11007.94970833,2757.71606445,12400.503,192.24504,264.190793,13140.84277344,2707.1809082,9599.385645999999,8010.20999991,50.66839981,25.46570015
2018-11-13,Nordeste,12767.919,52.52590179,51602.0703125,11241.297625,2806.42504883,12629.413,212.253645,269.791143,13223.37402344,2755.78295898,9659.67472412,8843.90187497,51.57799911,25.6257
2018-11-14,Nordeste,12786.69,55.90240097,51602.0703125,11348.31325,2986.83007813,12685.398000000001,236.31653799999998,272.359518,13358.53027344,2935.10595703,9758.40636475,9846.52241656,54.93429947,25.88759995
2018-11-15,Nordeste,11771.51,58.59960175,51602.0703125,10418.136125,3130.94091797,11583.228000000001,218.66103999999999,250.035267,13456.91308594,3020.34301758,9830.27500928,9110.87666654,56.52959824,26.07819939
2018-11-16,Nordeste,12158.36,62.96630096,51602.0703125,11029.5355,3364.24902344,12088.761999999999,213.34039199999998,264.708852,13529.86621094,3302.94091797,9883.56726709,8889.18299986,61.81880188,26.21960068
2018-11-17,Nordeste,11905.31,67.93039703,51602.0703125,10529.51329167,3629.47998047,11790.185,233.159389,252.708319,13610.77246094,3526.41992188,9942.66928271,9714.97454158,66.00150299,26.37639999
2018-11-18,Nordeste,10958.27,72.67350006,51602.0703125,9648.14370833,3882.90307617,10897.925,249.88168599999997,231.555449,13663.25488281,3782.57104492,9981.00769189,10411.73691658,70.79570007,26.47809982
2018-11-19,Nordeste,12594.978000000001,74.24610138,51602.0703125,10989.693875,3966.92089844,12522.171,228.441099,263.752653,13734.08300781,3916.60205078,10032.74763721,9518.37912484,73.30429840000001,26.61540031
2018-11-20,Nordeste,12936.544,76.43560028,51602.0703125,11440.52154167,4083.9050293000005,12850.165,222.49862400000004,274.572517,13801.79199219,4013.92993164,10082.20905029,9270.77599993,75.12590027,26.7465992
2018-11-21,Nordeste,12506.77,80.59100342,51602.0703125,11311.85054167,4305.92675781,12450.226999999999,247.45967000000002,271.484413,13863.89746094,4239.75976563,10127.57709521,10310.81958324,79.35260009999999,26.86689949
2018-11-22,Nordeste,12886.12,86.37000275,51602.0703125,11495.43016667,4614.69677734,12791.726999999999,255.061731,275.890324,13933.48828125,4550.51123047,10178.41318945,10627.57212492,85.16870117,27.00180054
2018-11-23,Nordeste,12524.336000000001,94.85050201,51602.0703125,11421.994625,5067.80517578,12503.49,227.11380400000002,274.127871,14023.98242188,5004.13476563,10244.51915918,9463.07516657,93.6588974,27.17720032
2018-11-24,Nordeste,11901.803,104.22039795,51602.0703125,10828.20104167,5568.43115234,11770.008,202.30588400000002,259.876825,14151.21972656,5458.63378906,10337.46601025,8429.41183326,102.16539764,27.42370033
2018-11-25,Nordeste,11296.028999999999,112.53769684,51602.0703125,9978.09908333,6012.81787109,11218.302,195.597325,239.474378,14380.68847656,5913.68798828,10505.09293213,8149.88854163,110.68229675,27.86840057
2018-11-26,Nordeste,11916.493999999999,120.84829712,51602.0703125,10781.134625,6456.85107422,11876.13,209.201522,258.747231,14578.25976563,6405.77783203,10649.41875879,8716.73008327,119.89240265,28.25130081
2018-11-27,Nordeste,11590.94,127.03079987,51602.0703125,10611.67304167,6787.17919922,11454.447,245.030312,254.680153,14801.06347656,6724.02880859,10812.17686963,10209.59633325,125.84889984,28.68309975
2018-11-28,Nordeste,11960.585,130.35040283,51602.0703125,10707.01183333,6964.54199219,11802.197,245.301047,256.968284,14996.60253906,6915.19189453,10955.01815479,10220.87695823,129.42680359,29.06200027
2018-11-29,Nordeste,12380.92,131.91969299,51602.0703125,10841.2145,7048.38818359,12061.657,230.99563700000002,260.189148,15185.51953125,6997.95703125,11093.02201758,9624.81820822,130.97579956,29.42810059
2018-11-30,Nordeste,12626.14,135.12820435,51602.0703125,11137.310625,7219.81689453,12234.476999999999,185.39194799999999,267.295455,15337.81152344,7159.22509766,11204.27131787,7724.66449985,133.99409485,29.72319984
2018-12-01,Nordeste,12119.17,75.54720306,51602.0703125,10746.973125,7503.44921875,11915.999,169.315052,257.927355,15486.0703125,7388.31787109,11312.57436328,7054.79383323,74.38800049,30.01059914
2018-12-02,Nordeste,11562.24,76.52829742,51602.0703125,10065.29608333,7600.89013672,11329.41,169.68579499999998,241.567106,15821.32714844,7573.60009766,11557.47948193,7070.24145821,76.25350189,30.660299300000002
2018-12-03,Nordeste,12340.743999999999,78.81819916,51602.0703125,11095.99845833,7828.32421875,12202.693000000001,181.571189,266.303963,16011.26757813,7822.67822266,11696.23096582,7565.4662082,78.76129913,31.02829933
2018-12-04,Nordeste,12376.298999999999,92.57579803,51602.0703125,11135.035375,9194.74804688,12188.482,171.37177,267.240849,16304.24316406,9145.07519531,11910.24963135,7140.49041647,92.07559967,31.59609985
2018-12-05,Nordeste,12329.497,94.44889832,51602.0703125,11209.194625,9380.79492188,12160.975,172.099513,269.020671,16601.68945313,9349.1171875,12127.53414551,7170.81304154,94.12999725,32.17250061
2018-12-06,Nordeste,12375.083999999999,104.23860168,51602.0703125,11199.78441667,10353.11523438,12321.203000000001,169.828138,268.794826,16884.44140625,10353.11523438,12334.08444727,7076.17241652,104.23860168,32.72050095
2018-12-07,Nordeste,12376.51,92.98100281,51602.0703125,11153.6645,9234.99902344,12217.458999999999,187.815398,267.687948,17027.40820313,9230.06738281,12438.52169238,7825.64158319,92.93139648,32.99750137
2018-12-08,Nordeste,11738.003999999999,91.52899933,51602.0703125,10509.33170833,9090.77832031,11577.635,159.55643799999999,252.223961,17197.3828125,9090.63769531,12562.68814453,6648.18491656,91.52749634,33.32690048
2018-12-09,Nordeste,11257.726999999999,94.42500305,51602.0703125,9612.17841667,9378.41796875,11012.013,181.89539299999998,230.692282,17420.91015625,9279.28808594,12725.97486914,7578.97470818,93.42690277,33.76010132
2018-12-10,Nordeste,11412.396,93.74510193,51602.0703125,10302.342625,9310.88476563,11302.413999999999,200.07728899999998,247.256223,17532.16796875,9261.21289063,12807.24870117,8336.55370822,93.24500275,33.97570038
2018-12-11,Nordeste,11422.643999999998,89.78679657,51602.0703125,10318.989375,8917.74414063,11370.252,230.953046,247.655745,17719.30664063,8866.13183594,12943.95350098,9623.0435832,89.26709747,34.33840179
2018-12-12,Nordeste,11442.513,87.14640045,51602.0703125,10479.96141667,8655.49609375,11418.073999999999,245.615519,251.519074,17877.99804688,8605.60742188,13059.87757324,10233.9799582,86.64409637,34.64590073
2018-12-13,Nordeste,11864.142,84.66159821,51602.0703125,10636.96775,8408.70507813,11623.798999999999,213.72426800000002,255.287226,18010.53515625,8358.38574219,13156.69593164,8905.17783323,84.15499878,34.90269852
2018-12-14,Nordeste,11859.01,84.64679718,51602.0703125,10792.65316667,8407.23339844,11735.49,207.648069,259.023676,18095.546875,8340.046875,13218.79699219,8652.00287491,83.97029877,35.06750107
2018-12-15,Nordeste,11791.896,85.80090332,51602.0703125,10454.7295,8521.86132813,11500.708,232.00487599999997,250.913508,18181.06640625,8439.00097656,13281.26900977,9666.86983325,84.96669769,35.23320007
2018-12-16,Nordeste,10921.969,87.67500305,51602.0703125,9658.44220833,8707.99609375,10731.757,212.50117400000002,231.802613,18398.24023438,8608.86621094,13439.91449121,8854.21558328,86.67690277,35.65409851
2018-12-17,Nordeste,11371.845,88.35140228,51602.0703125,10501.46283333,8775.17382813,11400.823999999999,209.012594,252.035108,18574.58789063,8724.48925781,13568.7364541,8708.85808326,87.84100342,35.99580002
2018-12-18,Nordeste,11867.101999999999,89.45279694,51602.0703125,10607.91325,8884.57421875,11676.408000000001,203.44841399999999,254.589918,18809.76953125,8875.57617188,13740.53664258,8477.01724989,89.36219788,36.45159912
2018-12-19,Nordeste,11995.918,91.36399841,51602.0703125,10625.7425,9074.390625,11711.687,221.73820099999998,255.01782,18937.9609375,9058.52636719,13834.18046484,9239.09170823,91.20420074,36.70000076
2018-12-20,Nordeste,12198.91,94.06839752,51602.0703125,10677.553375,9342.99804688,11882.837,208.543707,256.261281,19070.51367188,9342.99804688,13931.010237299999,8689.32112487,94.06839752,36.95690155
2018-12-21,Nordeste,12218.758999999998,96.45580292,51602.0703125,10904.613,9580.1171875,11888.171999999999,183.773806,261.710712,19162.015625,9571.11816406,13997.85241406,7657.24191663,96.36519623,37.13420105
2018-12-22,Nordeste,11597.865,97.83270264,51602.0703125,10407.47445833,9716.87109375,11407.293,181.450675,249.779387,19230.59765625,9696.94042969,14047.95158789,7560.44479156,97.63200378,37.26710129
2018-12-23,Nordeste,11071.445,98.24160004,51602.0703125,9729.15675,9757.48535156,10875.87,150.243923,233.499762,19298.40429688,9743.68261719,14097.48433887,6260.16345826,98.10260009999999,37.39849854
2018-12-24,Nordeste,10708.503999999999,97.29360199,51602.0703125,9798.139625,9663.33300781,10501.048999999999,148.235449,235.155351,19377.21875,9658.07128906,14155.05829688,6176.47704153,97.24069977,37.55120087
2018-12-25,Nordeste,10568.273000000001,94.55190277,51602.0703125,8963.40070833,9391.02246094,10479.665,168.60859,215.121617,19674.2265625,9367.69140625,14372.02250391,7025.35791662,94.31700134,38.12680054
2018-12-26,Nordeste,11634.268999999998,90.46800232,51602.0703125,10413.59745833,8985.40527344,11561.886,165.156249,249.926339,19783.1875,8960.94335938,14451.61846875,6881.5103749,90.22170258,38.33800125
2018-12-27,Nordeste,11841.705,85.55639648,51602.0703125,10776.57170833,8497.57519531,11712.23,169.71546999999998,258.637721,19954.55664063,8484.109375,14576.80362598,7071.47791655,85.42079926,38.67010117
2018-12-28,Nordeste,11801.355,79.81729889,51602.0703125,10860.778125,7927.55712891,11731.048,174.368296,260.658675,20065.23632813,7915.42919922,14657.6551377,7265.34566654,79.69519806,38.88460159
2018-12-29,Nordeste,11841.538999999999,73.6595993,51602.0703125,10475.65504167,7315.97021484,11698.025,169.813675,251.415721,20179.61132813,7292.10107422,14741.2060752,7075.56979154,73.41929626,39.10620117
2018-12-30,Nordeste,11316.748,67.45459747,51602.0703125,9806.79116667,6699.67675781,11133.598999999998,156.16275100000001,235.362988,20275.421875,6669.94482422,14811.19567969,6506.78129159,67.15519714,39.29190063
2018-12-31,Nordeste,11024.954,61.58179855,51602.0703125,9965.76441667,6116.38720703,10849.77,170.814468,239.178346,20389.01757813,6092.91894531,14894.17734082,7117.26949983,61.34550095,39.51200104
2019-01-01,Nordeste,10703.021,41.36709976,51602.0703125,9273.08991667,5650.81884766,10771.841,198.098735,222.554158,20452.1796875,5636.14990234,14940.31726172,8254.11395816,41.25970078,39.63439941
2019-01-02,Nordeste,11667.777,38.48820114,51602.0703125,10591.01970833,5257.56103516,11779.35,235.143961,254.184473,20537.65039063,5257.56103516,15002.75361035,9797.66504158,38.48820114,39.80009842
2019-01-03,Nordeste,12121.48,35.56110001,51602.0703125,11079.84175,4857.70898438,12124.943000000001,222.566902,265.916202,20610.15625,4855.44677734,15055.71914063,9273.62091657,35.54449844,39.94060135
2019-01-04,Nordeste,12469.997,32.93450165,51602.0703125,11260.70241667,4498.91113281,12305.692,194.650789,270.256858,20687.84960938,4498.91113281,15112.47413965,8110.44954166,32.93450165,40.09109879
2019-01-05,Nordeste,11794.023000000001,30.9477005,51602.0703125,10752.10475,4227.51904297,11801.737,199.815619,258.050514,20938.2578125,4211.51904297,15295.39733203,8325.65079157,30.83060074,40.57640076
2019-01-06,Nordeste,11305.226999999999,29.05579948,51602.0703125,9904.68533333,3969.08496094,11315.653999999999,177.212664,237.712448,20997.83203125,3957.28710938,15338.91629883,7383.86099988,28.96949959,40.69179916
2019-01-07,Nordeste,11947.681,27.97610092,51602.0703125,10923.05054167,3821.58300781,11955.277,182.16581000000002,262.153213,21028.42382813,3821.58300781,15361.26360645,7590.2420832,27.97610092,40.75109863
2019-01-08,Nordeste,11858.665,28.31999969,51602.0703125,11010.34295833,3868.56103516,11841.957,187.603942,264.248231,21054.87109375,3853.89892578,15380.58333398,7816.83091655,28.21260071,40.80239868
2019-01-09,Nordeste,12195.59,29.6487999,51602.0703125,11000.079875,4050.07788086,11933.339,201.91283700000002,264.001917,21078.32421875,4018.9440918000005,15397.715841799998,8413.03487491,29.42079926,40.84780121
2019-01-10,Nordeste,12274.193000000001,32.05099869,51602.0703125,11077.45616667,4378.22998047,12071.104,187.67658899999998,265.858948,21145.1640625,4365.22900391,15446.54234766,7819.85787495,31.955799100000004,40.97740173
2019-01-11,Nordeste,12295.857,35.37020111,51602.0703125,11168.19391667,4831.64208984,12200.366000000002,202.966254,268.036654,21195.90820313,4819.64306641,15483.61094238,8456.92724991,35.28239822,41.07569885
2019-01-12,Nordeste,11783.925,39.37390137,51602.0703125,10665.806375,5378.54882813,11758.08,196.633072,255.979353,21238.96875,5367.6171875,15515.06667188,8193.04466653,39.29389954,41.15909958
2019-01-13,Nordeste,11345.964,43.74280167,51602.0703125,9929.10191667,5975.34912109,11364.17,180.517809,238.298446,21254.85546875,5966.55078125,15526.67191992,7521.5753749,43.67839813,41.18989944
2019-01-14,Nordeste,12205.908000000001,48.04790115,51602.0703125,11071.5255,6563.43408203,12087.002,199.55993600000002,265.716612,21304.953125,6555.96679688,15563.26825781,8314.99733321,47.99319839,41.28699875
2019-01-15,Nordeste,12179.038999999999,51.88959885,51602.0703125,11118.656,7088.21289063,12032.34,194.262195,266.847744,21353.68164063,7066.87890625,15598.86443848,8094.25812489,51.73339844,41.38140106
2019-01-16,Nordeste,12516.921,54.8484993,51602.0703125,11417.34216667,7492.41503906,12488.82,183.337232,274.016212,21518.40039063,7465.08203125,15719.19148535,7639.05133317,54.64839935,41.70069885
2019-01-17,Nordeste,12319.104,56.65769958,51602.0703125,11330.86466667,7739.54882813,12228.896,186.168172,271.940752,21637.02929688,7711.08496094,15805.84990137,7757.0071665000005,56.44929886,41.93050003
2019-01-18,Nordeste,12333.1,57.06330109,51602.0703125,11285.68658333,7794.95117188,12201.715,186.232868,270.856478,21734.81054688,7765.41992188,15877.27910449,7759.70283321,56.8470993,42.11999893
2019-01-19,Nordeste,11816.311000000002,55.88249969,51602.0703125,10738.99933333,7633.65576172,11774.303999999998,186.32613999999998,257.735984,21807.83984375,7624.32080078,15930.62700586,7763.58916653,55.81420135,42.26160049
2019-01-20,Nordeste,11359.556999999999,53.08589935,51602.0703125,10090.01833333,7251.6328125,11311.487,180.518404,242.16044,21877.87695313,7234.30078125,15981.78911426,7521.60016654,52.95899963,42.39730072
2019-01-21,Nordeste,12333.52,49.09759903,51602.0703125,11141.95,6706.82324219,12419.275,228.855669,267.4068,21918.91601563,6678.75878906,16011.76814941,9535.65287493,48.89210129,42.47679901
2019-01-22,Nordeste,12488.9,44.77299881,51602.0703125,11416.42404167,6116.08007813,12522.846000000001,236.38427599999997,273.994177,21953.8828125,6092.74902344,16037.31139453,9849.34483322,44.60219955,42.54460144
2019-01-23,Nordeste,12784.451000000001,40.86100006,51602.0703125,11693.02641667,5581.68505859,12722.457,216.71033500000001,280.632634,21991.54296875,5554.68896484,16064.82213867,9029.59729151,40.66329956,42.61759949
2019-01-24,Nordeste,12618.723,37.6108017,51602.0703125,11599.84025,5137.70996094,12573.567,211.57746,278.396166,22025.84179688,5105.70898438,16089.87743262,8815.72749985,37.37659836,42.68399811
2019-01-25,Nordeste,12912.934,34.82849884,51602.0703125,11546.44158333,4757.63720703,12766.854,210.762726,277.114598,22016.0234375,4731.63476563,16082.70512109,8781.78024991,34.63809967,42.66500092
2019-01-26,Nordeste,12018.451000000001,32.29489899,51602.0703125,10897.81808333,4411.54003906,11951.365,190.99811499999998,261.547634,21977.75585938,4385.20898438,16054.75065527,7958.254791600001,32.10210037,42.59080124
2019-01-27,Nordeste,11386.643,29.83460045,51602.0703125,9895.61916667,4075.46801758,11324.126,201.885186,237.49486,21917.6953125,4043.96899414,16010.87642578,8411.8827499,29.60400009,42.47449875
2019-01-28,Nordeste,11882.091999999999,27.44129944,51602.0703125,10861.73983333,3748.5390625,11800.565,224.428087,260.681756,21837.55859375,3716.32397461,15952.33655273,9351.170291600001,27.20549965,42.31919861
2019-01-29,Nordeste,12435.188,25.19239998,51602.0703125,11163.09504167,3441.32592773,12282.091999999999,227.852662,267.914281,21788.64257813,3410.99291992,15916.60340332,9493.86091656,24.97030067,42.22439957
2019-01-30,Nordeste,12786.29,23.078100199999998,51602.0703125,11436.50491667,3152.51806641,12643.613000000001,221.267271,274.476118,21785.53710938,3133.9050293,15914.3348584,9219.469624899999,22.94190025,42.21829987
2019-01-31,Nordeste,12681.246000000001,21.48530006,51602.0703125,11516.48225,2934.93896484,12503.921,237.95746200000002,276.395574,21763.0625,2913.46191406,15897.91715625,9914.8942499,21.328100199999998,42.17480087
2019-02-01,Nordeste,12724.421999999999,19.23509979,51602.0703125,11510.490375,2764.49804688,12536.577,237.93909399999998,276.251769,21754.9375,2743.42895508,15891.98184375,9914.12891661,19.08849907,42.1590004
2019-02-02,Nordeste,11949.091999999999,18.91410065,51602.0703125,10785.45508333,2718.36791992,11791.04,226.76522200000002,258.850922,21741.1328125,2693.03198242,15881.89751953,9448.55091658,18.737800600000003,42.13230133
2019-02-03,Nordeste,11850.08,19.62249947,51602.0703125,10237.22208333,2820.18505859,11653.868,173.074112,245.69333,21750.578125,2806.84790039,15888.79732031,7211.42133322,19.52969933,42.15060043
2019-02-04,Nordeste,13110.236,21.50930023,51602.0703125,11502.13416667,3091.35009766,12810.91,170.505931,276.05122,21737.07421875,3082.68701172,15878.932716799998,7104.41379158,21.448999399999998,42.12440109
2019-02-05,Nordeste,13121.205,23.84840012,51602.0703125,11835.42758333,3427.53588867,12868.62,170.765815,284.050262,21711.65820313,3424.87207031,15860.36631738,7115.24229147,23.82990074,42.07519913
2019-02-06,Nordeste,12427.51,25.27099991,51602.0703125,11364.31158333,3631.98901367,12188.433,170.807185,272.743478,21755.50585938,3623.39794922,15892.39703027,7116.96604154,25.21120071,42.16009903
2019-02-07,Nordeste,12400.899,25.33300018,51602.0703125,11113.50604167,3640.90600586,12261.951000000001,184.966423,266.724145,21760.0234375,3628.57104492,15895.69712109,7706.93429151,25.24720001,42.16889954
2019-02-08,Nordeste,12414.037,21.87789917,51602.0703125,11072.18091667,3144.33105469,12295.07,190.914078,265.732342,21834.56445313,3124.92993164,15950.14933301,7954.75324989,21.74290085,42.31330109
2019-02-09,Nordeste,11885.368999999999,17.85560036,51602.0703125,10594.44420833,2566.23510742,11753.186000000002,192.694153,254.266661,21897.16796875,2534.23510742,15995.88120117,8028.92304155,17.63290024,42.43470001
2019-02-10,Nordeste,11251.066,16.8484993,51602.0703125,9842.101875,2421.49804688,11184.526000000002,216.935917,236.210445,21815.24609375,2389.49707031,15936.03727148,9038.99654153,16.62579918,42.27590179
2019-02-11,Nordeste,12728.625,17.37170029,51602.0703125,11119.48445833,2496.69995117,12600.447,247.856213,266.867627,21769.21679688,2472.23803711,15902.41287012,10327.34220829,17.20149994,42.18669891
2019-02-12,Nordeste,12805.89,17.90329933,51602.0703125,11427.62554167,2573.10107422,12612.403999999999,221.143902,274.263013,21754.62890625,2543.74902344,15891.75641602,9214.32924992,17.69910049,42.15840149
2019-02-13,Nordeste,12620.675,18.49399948,51602.0703125,11555.340375,2657.99194336,12413.591,176.32263999999998,277.328169,21748.78320313,2645.10595703,15887.48612988,7346.77666658,18.40430069,42.14709854
2019-02-14,Nordeste,12965.827,17.99900055,51602.0703125,11658.675125,2586.85205078,12781.376,174.905488,279.808203,22034.3828125,2565.375,16096.11664453,7287.72866653,17.84959984,42.70059967
2019-02-15,Nordeste,13028.498,19.19750023,51602.0703125,11767.42125,2759.10205078,12844.948999999999,175.080044,282.41811,22009.54882813,2739.05688477,16077.97541895,7295.00183319,19.05800056,42.65250015
2019-02-16,Nordeste,12309.729,22.13330078,51602.0703125,11029.74445833,3181.04296875,12114.331,157.626228,264.713867,22006.17773438,3166.0090332,16075.51283496,6567.75949993,22.02869987,42.64590073
2019-02-17,Nordeste,12035.771,26.25119972,51602.0703125,10172.11925,3772.86791992,11759.673,155.199748,244.130862,22060.40429688,3757.83398438,16115.12533887,6466.65616648,26.14660072,42.75099945
2019-02-18,Nordeste,13104.445,31.30890083,51602.0703125,11480.199,4499.77490234,12876.993999999999,170.24782,275.524776,22256.09960938,4489.03613281,16258.08076465,7093.65916653,31.23419952,43.13019943
2019-02-19,Nordeste,13070.898000000001,33.67679977,51602.0703125,11642.41179167,4840.09277344,12921.515,175.631191,279.417883,22273.60742188,4828.63818359,16270.87022168,7317.96629155,33.597099299999996,43.16419983
2019-02-20,Nordeste,12966.348,32.53170013,51602.0703125,11698.99091667,4675.50976563,12809.32,185.680945,280.775782,22361.00195313,4648.37695313,16334.71192676,7736.7060415000005,32.34289932,43.33349991
2019-02-21,Nordeste,13146.622,25.59900093,51602.0703125,11755.03741667,3679.13305664,12935.78,184.548738,282.120898,22334.05273438,3669.00292969,16315.02552246,7689.53074982,25.5284996,43.28129959
2019-02-22,Nordeste,12882.643,20.89970016,51602.0703125,11611.86008333,3003.74609375,12718.873,197.395934,278.684642,22444.81640625,2954.21411133,16395.93838477,8224.83058325,20.55509949,43.49599838
2019-02-23,Nordeste,12139.223,23.76049995,51602.0703125,10948.493625,3414.90209961,11909.712,178.52639299999998,262.763847,22537.77539063,3365.13598633,16463.84492285,7438.59970817,23.41419983,43.67610168
2019-02-24,Nordeste,11921.0,28.35129929,51602.0703125,10167.41283333,4074.70288086,11723.52,164.346136,244.017908,22650.52929688,4027.60107422,16546.21165137,6847.755666500001,28.02359962,43.89459991
2019-02-25,Nordeste,13039.436000000002,31.67690086,51602.0703125,11557.38370833,4552.66894531,12859.476,171.848384,277.377209,22837.65234375,4500.77099609,16682.90503711,7160.3493331,31.31579971,44.25719833
2019-02-26,Nordeste,13242.652,32.42210007,51602.0703125,11804.1185,4659.76318359,13107.817,177.425639,283.298844,22943.22851563,4648.04003906,16760.02843066,7392.734958200001,32.34049988,44.46179962
2019-02-27,Nordeste,13138.938,31.91729927,51602.0703125,11770.74079167,4587.21191406,12943.035,177.477248,282.497779,23149.7109375,4582.34423828,16910.86383984,7394.88533318,31.88339996,44.86199951
2019-02-28,Nordeste,13007.673999999999,31.7451992,51602.0703125,11679.82875,4562.47802734,12880.375,183.296688,280.31589,23283.63476563,4558.74804688,17008.69519629,7637.36199988,31.71920013,45.12149811
2019-03-01,Nordeste,12341.765,31.27070045,51602.0703125,11501.62304167,4447.94287109,12278.538999999999,176.64194799999999,276.038953,23408.36132813,4447.94287109,17099.8079502,7360.08116651,31.27070045,45.36320114
2019-03-02,Nordeste,11825.385,30.45859909,51602.0703125,10647.5665,4332.43505859,11628.981000000002,174.564837,255.541596,23509.99609375,4313.82080078,17174.05214648,7273.53487488,30.32780075,45.56019974
2019-03-03,Nordeste,10975.17,32.60620117,51602.0703125,9826.53591667,4637.89892578,10903.555,163.771941,235.836862,23669.19140625,4617.85400391,17290.34432227,6823.83087493,32.46519852,45.86869812
2019-03-04,Nordeste,10563.011,36.43349838,51602.0703125,9705.4375,5182.29199219,10566.368999999999,172.01425600000002,232.9305,23831.78320313,5162.96289063,17409.11762988,7167.26066659,36.29759979,46.18379974
2019-03-05,Nordeste,10722.83,36.94689941,51602.0703125,9500.35516667,5255.32519531,10702.955,214.230848,228.008524,23979.10546875,5234.56396484,17516.73654492,8926.28533323,36.80089951,46.46929932
2019-03-06,Nordeste,11584.815,37.44409943,51602.0703125,10174.20854167,5326.04785156,11485.069,204.190626,244.181005,24028.73632813,5312.44580078,17552.991887700002,8507.94274982,37.34849929999999,46.56549835
2019-03-07,Nordeste,12253.451000000001,39.24750137,51602.0703125,11112.63804167,5582.56689453,12197.351999999999,209.144238,266.703313,24174.63085938,5562.52197266,17659.56784277,8714.34324988,39.10660172,46.84820175
2019-03-08,Nordeste,12580.926000000001,40.5082016,51602.0703125,11392.12525,5761.88476563,12469.673,199.676796,273.411006,24291.234375,5747.56689453,17744.74671094,8319.86649979,40.40750122,47.07410049
2019-03-09,Nordeste,11792.101999999999,41.05329895,51602.0703125,10715.91433333,5839.41894531,11785.23,216.799378,257.181944,24420.1953125,5815.078125,17838.95267578,9033.3074166,40.88219833,47.32410049
2019-03-10,Nordeste,11629.107,40.763599400000004,51602.0703125,10095.69175,5798.21679688,11623.671,170.406361,242.296602,24561.80078125,5775.30810547,17942.3954707,7100.26504158,40.6026001,47.59849929999999
2019-03-11,Nordeste,13070.208999999999,39.95759964,51602.0703125,11501.113,5683.57177734,12995.85,192.150537,276.026712,24655.47265625,5672.83398438,18010.82277539,8006.27237487,39.88209915,47.77999878
2019-03-12,Nordeste,12683.925,38.9355011,51602.0703125,11510.86783333,5538.18212891,12604.197,216.327985,276.260828,24751.6484375,5522.43212891,18081.07918359,9013.66604155,38.82479858,47.96640015
2019-03-13,Nordeste,12905.461000000001,38.35219955,51602.0703125,11659.078375,5455.21777344,12806.015,195.00167199999999,279.817881,24848.19140625,5435.17285156,18151.60382227,8125.06966652,38.2112999,48.1534996
2019-03-14,Nordeste,12876.73,38.465400700000004,51602.0703125,11657.25491667,5471.32324219,12782.313,178.15583999999998,279.774118,24940.19335938,5454.85693359,18218.81124902,7423.15999991,38.34970093,48.33179855
2019-03-15,Nordeste,12877.25,39.2159996,51602.0703125,11486.93025,5578.08789063,12785.437,183.911069,275.686326,25027.91601563,5567.28515625,18282.89264941,7662.96120822,39.14009857,48.50180054
2019-03-16,Nordeste,11982.898000000001,40.62659836,51602.0703125,10704.477875,5778.71923828,11970.423999999999,163.641153,256.907469,25109.546875,5746.71777344,18342.52399219,6818.38137491,40.40159988,48.65999985
2019-03-17,Nordeste,11806.742,42.68870163,51602.0703125,10168.11129167,6072.03417969,11792.026000000002,149.436364,244.034671,25309.06054688,6040.70605469,18488.26872949,6226.51516652,42.46839905,49.04660034
2019-03-18,Nordeste,12856.0,45.097099299999996,51602.0703125,11533.25179167,6414.61523438,12746.745,170.19101799999999,276.798043,25417.80273438,6398.14892578,18567.70489746,7091.29241652,44.98139954,49.25730133
2019-03-19,Nordeste,12743.503999999999,47.04880142,51602.0703125,11684.659875,6692.21484375,12659.696000000002,165.741878,280.431837,25526.9140625,6672.88476563,18647.41072266,6905.91158321,46.91289902,49.46879959
